frame,reward
472,0.010107371794871796
473,0.010096955128205128
474,0.010086538461538461
475,-0.0049479166666666664
476,-0.004958333333333334
477,-0.004968750000000001
478,-0.0049791666666666665
479,-0.004989583333333334
480,-0.005000000000000001
481,-0.0050104166666666665
482,-0.005020833333333334
483,-0.005031250000000001
484,-0.0050416666666666665
485,-0.005052083333333334
486,-0.005062500000000001
487,-0.0050729166666666665
488,-0.005083333333333334
489,-0.00509375
490,-0.005104166666666667
491,-0.005114583333333334
492,-0.005125
493,-0.005135416666666667
494,-0.005145833333333334
495,-0.00515625
496,-0.005166666666666667
497,-0.005177083333333334
498,-0.0051875
499,-0.005197916666666667
500,-0.005208333333333334
501,-0.00521875
502,-0.005229166666666667
503,-0.005239583333333334
504,-0.00525
505,-0.005260416666666667
506,-0.005270833333333334
507,0.009742788461538462
508,0.009732371794871795
509,0.024745993589743588
510,0.039759615384615386
511,0.039749198717948714
512,0.05476282051282051
513,0.054752403846153846
514,0.06976602564102566
515,0.08477964743589743
516,0.11481730769230769
517,0.12983092948717948
518,0.15986858974358975
519,0.17488221153846153
520,0.18989583333333332
521,0.18988541666666667
522,0.189875
523,0.18986458333333334
524,0.20487820512820512
525,0.2198918269230769
526,0.21988141025641023
527,0.23489503205128207
528,0.24990865384615385
529,0.2649222756410256
530,0.29495993589743597
531,0.3099735576923077
532,0.30996314102564104
533,0.30995272435897436
534,0.3099423076923077
535,0.30993189102564106
536,0.3099214743589744
537,0.3099110576923077
538,0.309900641025641
539,0.3098902243589744
540,0.3098798076923077
541,0.30986939102564104
542,0.30985897435897436
543,0.32487259615384617
544,0.3248621794871795
545,0.3248517628205128
546,0.32484134615384613
547,0.32483092948717945
548,0.32482051282051283
549,0.32481009615384615
550,0.32479967948717947
551,0.3247892628205128
552,0.32477884615384617
553,0.3247684294871795
554,0.3247580128205128
555,0.32474759615384613
556,0.3247371794871795
557,0.3247267628205128
558,0.32471634615384615
559,0.32470592948717947
560,0.3246955128205128
561,0.32468509615384616
562,0.3246746794871795
563,0.33968830128205124
564,0.33967788461538456
565,0.35469150641025643
566,0.35468108974358975
567,0.36969471153846156
568,0.3847083333333333
569,0.39972195512820513
570,0.41473557692307694
571,0.42974919871794875
572,0.45978685897435895
573,0.47480048076923076
574,0.48981410256410257
575,0.4898036858974359
576,0.4897932692307692
577,0.48978285256410253
578,0.5047964743589743
579,0.5047860576923077
580,0.504775641025641
581,0.5047652243589744
582,0.5047548076923077
583,0.5047443910256411
584,0.5047339743589744
585,0.5047235576923077
586,0.504713141025641
587,0.5047027243589743
588,0.5046923076923077
589,0.48965785256410255
590,0.48964743589743587
591,0.48963701923076924
592,0.48962660256410256
593,0.4896161858974359
594,0.4896057692307692
595,0.4895953525641025
596,0.4895849358974359
597,0.4895745192307692
598,0.48956410256410254
599,0.48955368589743586
600,0.48954326923076924
601,0.48953285256410256
602,0.4895224358974359
603,0.4895120192307692
604,0.47447756410256414
605,0.47446714743589746
606,0.4744567307692308
607,0.4594222756410256
608,0.45941185897435893
609,0.4594014423076923
610,0.45939102564102563
611,0.45938060897435895
612,0.45937019230769227
613,0.45935977564102565
614,0.45934935897435897
615,0.4743629807692308
616,0.4743525641025641
617,0.4743421474358974
618,0.4743317307692308
619,0.4743213141025641
620,0.47431089743589744
621,0.47430048076923076
622,0.47429006410256414
623,0.47427964743589746
624,0.4742692307692308
625,0.4742588141025641
626,0.4742483974358975
627,0.4742379807692308
628,0.4742275641025641
629,0.47421714743589743
630,0.47420673076923076
631,0.47419631410256413
632,0.47418589743589745
633,0.4741754807692308
634,0.4741650641025641
635,0.47415464743589747
636,0.4741442307692308
637,0.4741338141025641
638,0.47412339743589743
639,0.4741129807692308
640,0.47410256410256413
641,0.47409214743589745
642,0.47408173076923077
643,0.4740713141025641
644,0.47406089743589747
645,0.4740504807692308
646,0.4740400641025641
647,0.4740296474358974
648,0.4740192307692308
649,0.4740088141025641
650,0.47399839743589745
651,0.47398798076923077
652,0.47397756410256414
653,0.47396714743589746
654,0.4739567307692308
655,0.4739463141025641
656,0.4739358974358974
657,0.4739254807692308
658,0.4739150641025641
659,0.47390464743589744
660,0.47389423076923076
661,0.4889078525641026
662,0.4888974358974359
663,0.4888870192307692
664,0.48887660256410254
665,0.4888661858974359
666,0.48885576923076923
667,0.48884535256410255
668,0.4888349358974359
669,0.5038485576923077
670,0.5038381410256411
671,0.5188517628205128
672,0.5188413461538461
673,0.5188309294871795
674,0.5188205128205128
675,0.5188100961538461
676,0.533823717948718
677,0.5488373397435898
678,0.578875
679,0.5938886217948719
680,0.5788541666666667
681,0.57884375
682,0.5788333333333333
683,0.5788229166666666
684,0.5637884615384614
685,0.5487540064102565
686,0.5487435897435898
687,0.5337091346153846
688,0.5336987179487179
689,0.5336883012820512
690,0.5336778846153846
691,0.5336674679487179
692,0.5336570512820512
693,0.5336466346153845
694,0.533636217948718
695,0.5336258012820513
696,0.5336153846153846
697,0.5486290064102565
698,0.5636426282051281
699,0.57865625
700,0.5786458333333333
701,0.5936594551282052
702,0.5936490384615385
703,0.5936386217948719
704,0.5936282051282052
705,0.5936177884615386
706,0.5936073717948719
707,0.5935969551282052
708,0.5935865384615385
709,0.5935761217948718
710,0.5935657051282052
711,0.5935552884615386
712,0.5935448717948719
713,0.5935344551282052
714,0.5935240384615386
715,0.5935136217948719
716,0.5935032051282052
717,0.5934927884615385
718,0.5934823717948718
719,0.5934719551282052
720,0.5934615384615386
721,0.5934511217948719
722,0.5934407051282052
723,0.5934302884615386
724,0.5934198717948719
725,0.6084334935897435
726,0.6234471153846154
727,0.6234366987179487
728,0.623426282051282
729,0.6234158653846155
730,0.6234054487179488
731,0.6233950320512821
732,0.6233846153846154
733,0.6233741987179487
734,0.6233637820512821
735,0.6233533653846154
736,0.6233429487179487
737,0.6233325320512821
738,0.6233221153846155
739,0.6233116987179488
740,0.6233012820512821
741,0.6232908653846154
742,0.6383044871794872
743,0.6382940705128205
744,0.6533076923076923
745,0.6532972756410256
746,0.6683108974358976
747,0.6683004807692309
748,0.6682900641025642
749,0.6682796474358975
750,0.6682692307692308
751,0.6832828525641025
752,0.6982964743589744
753,0.6982860576923077
754,0.698275641025641
755,0.6982652243589744
756,0.6832307692307692
757,0.6832203525641025
758,0.6832099358974358
759,0.6681754807692308
760,0.6681650641025642
761,0.6681546474358975
762,0.6681442307692308
763,0.6681338141025641
764,0.6681233974358975
765,0.6530889423076923
766,0.6380544871794872
767,0.6380440705128205
768,0.6230096153846154
769,0.6079751602564102
770,0.6079647435897435
771,0.5929302884615385
772,0.5778958333333334
773,0.5628613782051282
774,0.5478269230769232
775,0.5327924679487179
776,0.5327820512820512
777,0.5327716346153846
778,0.5327612179487179
779,0.5477748397435898
780,0.5477644230769231
781,0.5477540064102565
782,0.5627676282051282
783,0.5627572115384615
784,0.5627467948717948
785,0.5627363782051281
786,0.5627259615384614
787,0.5627155448717948
788,0.5627051282051281
789,0.5626947115384614
790,0.5626842948717948
791,0.5776979166666667
792,0.5776875
793,0.5776770833333333
794,0.5776666666666667
795,0.57765625
796,0.5776458333333333
797,0.5776354166666666
798,0.577625
799,0.5776145833333334
800,0.5776041666666667
801,0.5625697115384615
802,0.5625592948717948
803,0.5625488782051281
804,0.5625384615384614
805,0.5475040064102564
806,0.5474935897435897
807,0.5474831730769232
808,0.5474727564102565
809,0.5474623397435898
810,0.5474519230769231
811,0.5474415064102565
812,0.5474310897435898
813,0.5474206730769231
814,0.5323862179487179
815,0.5323758012820512
816,0.5323653846153846
817,0.532354967948718
818,0.5323445512820513
819,0.5323341346153846
820,0.5323237179487179
821,0.5323133012820512
822,0.5323028846153846
823,0.5172684294871794
824,0.4872099358974359
825,0.5022235576923078
826,0.5022131410256411
827,0.5022027243589744
828,0.5172163461538462
829,0.5172059294871795
830,0.5021714743589744
831,0.48713701923076924
832,0.45707852564102563
833,0.4270200320512821
834,0.4119855769230769
835,0.41197516025641023
836,0.4119647435897436
837,0.41195432692307693
838,0.41194391025641025
839,0.41193349358974357
840,0.41192307692307695
841,0.41191266025641027
842,0.4119022435897436
843,0.4269158653846154
844,0.4269054487179488
845,0.4268950320512821
846,0.4268846153846154
847,0.42687419871794874
848,0.42686378205128206
849,0.42685336538461544
850,0.41181891025641026
851,0.4118084935897436
852,0.4117980769230769
853,0.4268116987179488
854,0.4268012820512821
855,0.4117668269230769
856,0.41175641025641024
857,0.4117459935897436
858,0.41173557692307694
859,0.41172516025641026
860,0.4117147435897436
861,0.4117043269230769
862,0.4116939102564103
863,0.4116834935897436
864,0.4116730769230769
865,0.41166266025641024
866,0.4116522435897436
867,0.41164182692307694
868,0.41163141025641026
869,0.42664503205128207
870,0.42663461538461545
871,0.4116001602564103
872,0.4266137820512821
873,0.4266033653846154
874,0.42659294871794873
875,0.4265825320512821
876,0.4265721153846154
877,0.42656169871794875
878,0.42655128205128207
879,0.42654086538461544
880,0.42653044871794876
881,0.4265200320512821
882,0.3964615384615385
883,0.36640304487179487
884,0.3062964743589744
885,0.32131009615384615
886,0.32129967948717947
887,0.3212892628205128
888,0.32127884615384616
889,0.3212684294871795
890,0.3212580128205128
891,0.33627163461538456
892,0.35128525641025643
893,0.3813229166666667
894,0.4113605769230769
895,0.4413982371794871
896,0.44138782051282044
897,0.4413774038461538
898,0.44136698717948714
899,0.44135657051282046
900,0.4413461538461538
901,0.44133573717948715
902,0.4413253205128205
903,0.4413149038461538
904,0.4413044871794871
905,0.4412940705128205
906,0.4412836538461538
907,0.44127323717948713
908,0.44126282051282045
909,0.4412524038461538
910,0.44124198717948715
911,0.44123157051282047
912,0.4412211538461538
913,0.4412107371794871
914,0.456224358974359
915,0.4562139423076923
916,0.4562035256410256
917,0.45619310897435894
918,0.4411586538461538
919,0.4111001602564103
920,0.36601762820512823
921,0.3059110576923077
922,0.2608285256410256
923,0.2457940705128205
924,0.2157355769230769
925,0.21572516025641023
926,0.21571474358974357
927,0.2157043269230769
928,0.21569391025641024
929,0.21568349358974356
930,0.2156730769230769
931,0.21566266025641023
932,0.21565224358974355
933,0.2156418269230769
934,0.21563141025641022
935,0.20059695512820513
936,0.1855625
937,0.17052804487179488
938,0.15549358974358973
939,0.15548317307692308
940,0.1554727564102564
941,0.15546233974358975
942,0.14042788461538463
943,0.12539342948717946
944,0.11035897435897436
945,0.1103485576923077
946,0.11033814102564103
947,0.11032772435897437
948,0.11031730769230769
949,0.11030689102564104
950,0.12532051282051282
951,0.11028605769230769
952,0.11027564102564102
953,0.11026522435897436
954,0.1102548076923077
955,0.11024439102564103
956,0.11023397435897436
957,0.1102235576923077
958,0.11021314102564103
959,0.11020272435897437
960,0.1101923076923077
961,0.11018189102564102
962,0.11017147435897437
963,0.11016105769230769
964,0.11015064102564102
965,0.11014022435897436
966,0.1101298076923077
967,0.11011939102564103
968,0.11010897435897436
969,0.12512259615384613
970,0.14013621794871797
971,0.1401258012820513
972,0.14011538461538464
973,0.14010496794871796
974,0.11004647435897436
975,0.09501201923076923
976,0.11002564102564102
977,0.11001522435897436
978,0.1100048076923077
979,0.10999439102564103
980,0.10998397435897436
981,0.1099735576923077
982,0.10996314102564103
983,0.10995272435897437
984,0.1099423076923077
985,0.10993189102564102
986,0.10992147435897437
987,0.10991105769230769
988,0.10990064102564102
989,0.10989022435897436
990,0.1098798076923077
991,0.10986939102564103
992,0.10985897435897436
993,0.09482451923076923
994,0.0797900641025641
995,0.07977964743589744
996,0.07976923076923077
997,0.07975881410256411
998,0.07974839743589743
999,0.07973798076923076
1000,0.0797275641025641
1001,0.07971714743589743
1002,0.07970673076923077
1003,0.0796963141025641
1004,0.07968589743589743
1005,0.07967548076923077
1006,0.0796650641025641
1007,0.07965464743589744
1008,0.07964423076923077
1009,0.0796338141025641
1010,0.07962339743589744
1011,0.07961298076923076
1012,0.0796025641025641
1013,0.07959214743589743
1014,0.07958173076923077
1015,0.0795713141025641
1016,0.07956089743589743
1017,0.07955048076923077
1018,0.0795400641025641
1019,0.07952964743589744
1020,0.07951923076923077
1021,0.07950881410256411
1022,0.07949839743589743
1023,0.09451201923076923
1024,0.09450160256410256
1025,0.0944911858974359
1026,0.09448076923076923
1027,0.09447035256410256
1028,0.10948397435897436
1029,0.12449759615384615
1030,0.12448717948717948
1031,0.12447676282051282
1032,0.12446634615384615
1033,0.12445592948717948
1034,0.1244455128205128
1035,0.12443509615384614
1036,0.12442467948717947
1037,0.12441426282051281
1038,0.13942788461538463
1039,0.13941746794871795
1040,0.1394070512820513
1041,0.13939663461538462
1042,0.12436217948717948
1043,0.12435176282051282
1044,0.12434134615384615
1045,0.12433092948717947
1046,0.12432051282051282
1047,0.12431009615384614
1048,0.12429967948717947
1049,0.12428926282051281
1050,0.12427884615384614
1051,0.12426842948717948
1052,0.12425801282051281
1053,0.12424759615384615
1054,0.10921314102564103
1055,0.10920272435897437
1056,0.1091923076923077
1057,0.09415785256410256
1058,0.0941474358974359
1059,0.09413701923076923
1060,0.10915064102564102
1061,0.10914022435897436
1062,0.10912980769230769
1063,0.10911939102564103
1064,0.10910897435897436
1065,0.1090985576923077
1066,0.10908814102564103
1067,0.10907772435897437
1068,0.1090673076923077
1069,0.10905689102564103
1070,0.10904647435897435
1071,0.1090360576923077
1072,0.10902564102564102
1073,0.10901522435897436
1074,0.10900480769230769
1075,0.12401842948717948
1076,0.12400801282051281
1077,0.12399759615384615
1078,0.12398717948717948
1079,0.12397676282051281
1080,0.13899038461538463
1081,0.13897996794871798
1082,0.1389695512820513
1083,0.13895913461538464
1084,0.13894871794871796
1085,0.1389383012820513
1086,0.15395192307692307
1087,0.13891746794871795
1088,0.1389070512820513
1089,0.13889663461538465
1090,0.13888621794871797
1091,0.1388758012820513
1092,0.13886538461538464
1093,0.12383092948717947
1094,0.12382051282051282
1095,0.12381009615384614
1096,0.12379967948717947
1097,0.12378926282051281
1098,0.12377884615384614
1099,0.12376842948717948
1100,0.1387820512820513
1101,0.13877163461538464
1102,0.13876121794871796
1103,0.1387508012820513
1104,0.12371634615384615
1105,0.09365785256410257
1106,0.06359935897435898
1107,0.04856490384615385
1108,0.04855448717948718
1109,0.04854407051282052
1110,0.048533653846153844
1111,0.04852323717948718
1112,0.04851282051282051
